Customer_ID,Age,Gender,Annual_Income,Employment_Status,Credit_Score,Marital_Status,Account_Balance,Loan_Amount,Num_of_Dependents,Num_of_Transactions,Joining_Date,Region,Last_Activity_Date,Customer_Churn
319626a8-bb04-4bb4-b9a4-6a76347d1f37,55,Male,48675,Employed,720,Married,42872.82,175116.94,2,193,06-10-2024,North,08-04-2024,Yes
926b73fd-5806-4bc7-9367-5fe40d3f3a62,62,Male,88695,Employed,684,Married,17660.21,124557.67,4,270,28-10-2020,West,26-08-2024,No
62099dfd-add2-4906-a9a8-7b3ec02b8ec2,68,Male,37944,Unemployed,627,Divorced,43612.83,35654.76,3,277,06-04-2021,West,12-12-2024,No
eb02e56a-60ba-4642-8099-d1bd2babf485,25,Female,74586,Student,626,Divorced,5318.59,192655.92,3,178,03-10-2022,South,03-12-2024,No
dcb9f905-b942-428d-8088-14e2b715992d,44,Male,75165,Employed,664,Single,39063.12,106081.27,3,268,10-06-2022,North,20-05-2024,No
d98800aa-805b-4fb9-a4fa-a5f862780337,44,Male,41696,Student,673,Married,42529.83,19215.2,3,236,10-02-2020,East,13-01-2024,No
44dde33d-8e70-4f9f-8891-9d1733bd8db6,51,Female,58534,Student,659,Single,9909.06,127232.42,2,42,15-01-2024,West,17-10-2024,No
8f5c60a2-adee-4819-b1f5-63493814e45c,38,Male,74425,Retired,665,Widowed,22086.98,54373.79,4,386,12-02-2024,North,20-04-2024,No
37cfbdb5-b23c-4169-bd00-ca6d5372a01f,47,Male,44313,Unemployed,734,Divorced,9109.49,161720.22,4,223,23-07-2022,North,01-11-2024,No
67aa726a-5f3a-4086-82da-e3e91370de15,50,Male,46946,Unemployed,703,Single,35623.6,164475.3,0,59,18-07-2021,North,16-06-2024,No
6e4475e8-6839-483b-b625-cc5b898bd0bd,45,Male,41274,Unemployed,659,Single,27232.04,195894.73,3,449,09-02-2023,South,30-07-2024,Yes
7fb03bda-cd1c-40d4-9166-88d3295baf36,64,Male,34778,Retired,697,Divorced,32130.84,102864.56,3,402,31-12-2022,East,10-02-2024,No
53332ba8-5ea6-4f71-a241-247b1b169d59,50,Male,40260,Retired,598,Married,10627.86,93716.59,0,498,25-04-2024,South,10-12-2024,Yes
253c678f-8ab2-4abb-aa32-d9abd51d0061,22,Female,31640,Unemployed,669,Single,11375.55,151927.74,4,219,16-09-2020,West,03-03-2024,Yes
b2c49bce-da36-4d6a-918b-144bdd325330,65,Female,50511,Retired,740,Divorced,3033.37,30831.78,1,443,29-06-2022,South,20-02-2024,No
bca75994-0a5b-446b-8daf-a776e3316c30,36,Male,38450,Retired,639,Married,16781.31,111648.53,1,38,08-12-2023,North,09-02-2024,No
841d07de-9c87-42ce-b056-a5ca846d1565,21,Male,53506,Retired,607,Widowed,28427.49,111518.28,4,48,26-01-2022,South,29-11-2024,No
eb85fa78-1628-46cf-a30d-ab5da6d685f4,52,Female,26661,Unemployed,617,Divorced,43038.81,22447.26,3,356,16-09-2024,North,02-02-2024,No
d6798645-15d5-41b3-8de1-8603337cff4c,66,Male,54963,Unemployed,595,Single,33679.44,86506.9,1,109,16-01-2022,East,10-10-2024,No
830f9ce9-673a-463b-a318-a5135c543cfd,34,Male,62502,Unemployed,610,Widowed,22334.42,171390.54,2,182,24-01-2023,South,11-09-2024,Yes
34e7f55e-4474-4d85-a14f-c33d41bd18bb,61,Male,20093,Retired,631,Married,47702.89,171949.96,2,26,17-08-2024,South,27-01-2024,No
f74d8913-d9c2-4428-8a2f-89b7e9b74b0f,45,Female,55610,Unemployed,579,Married,36243.01,24351.34,0,65,29-01-2023,South,10-11-2024,No
e1a072ae-c939-4186-922e-e3a535a011c6,47,Male,68415,Retired,650,Divorced,46578.09,22690.57,4,235,05-03-2020,North,31-07-2024,No
44979274-c759-4154-a63a-eca48167a214,46,Female,31855,Employed,695,Divorced,26851.81,56225.62,4,55,23-08-2021,North,02-03-2024,No
99c9daa5-4148-4456-a328-43ec3d8cb90b,63,Male,75088,Retired,604,Divorced,13686.31,175579.38,1,76,01-03-2024,South,15-02-2024,No
95c3df6b-b192-4e3b-ab2f-e2e9431bcb7d,23,Female,56285,Student,725,Married,3588.51,30136,3,206,05-12-2021,South,11-08-2024,Yes
8365b259-da40-43c9-b5a6-e58536224c69,52,Female,39424,Unemployed,675,Widowed,36578.16,145399.38,4,151,06-09-2023,East,06-10-2024,No
32183c4f-33b7-4281-94de-83bda0f0cb03,58,Male,49163,Unemployed,701,Married,6943.85,24727.3,1,332,09-01-2022,East,19-03-2024,No
2c10b5e2-c7d7-4c51-95b4-65a979fbec4a,54,Female,58374,Student,617,Single,15835.98,126511.88,1,32,23-03-2023,West,01-09-2024,No
9c1c1816-2d11-414a-a65c-5ac04c3885f6,41,Male,51140,Retired,692,Married,27091.07,74433.12,4,496,30-04-2021,East,02-06-2024,Yes
546f0de1-630a-4cf5-8677-5a4c96136887,46,Female,58081,Employed,595,Single,28656.41,158838.22,1,103,08-02-2021,East,11-02-2024,No
20a897a6-2bcd-420b-a667-17fa95a35bcd,66,Male,36189,Student,694,Widowed,30428.58,50569.64,0,251,05-06-2024,East,17-08-2024,No
9eac39a0-bbcd-4f4a-a95d-fc5bb42b55ea,63,Male,52540,Student,658,Divorced,9146.51,129644.36,0,246,22-09-2024,North,23-07-2024,Yes
b3fd0a3a-a10b-4cfe-a235-9938037bca6e,48,Female,28794,Retired,677,Divorced,19607.13,50958.09,4,454,08-08-2024,East,13-09-2024,No
91f8e0ba-f34d-46bd-bdd1-74d6c2d5304d,52,Male,48331,Unemployed,591,Married,31242.52,144163.76,3,416,13-09-2021,East,04-09-2024,Yes
17503912-1ca9-4d5b-9865-81fcd51209c8,50,Male,36441,Retired,605,Divorced,48521.12,175367.22,0,420,06-11-2023,South,05-12-2024,No
18abfef5-5c84-43cf-bd50-e8fc2683246f,69,Female,38967,Student,679,Widowed,36653.93,29726.35,0,63,31-12-2024,North,06-06-2024,No
d45e103d-c09f-4b78-a706-d9d1f3b45951,38,Male,68541,Student,602,Divorced,46207.58,173986.16,4,147,19-01-2023,West,02-12-2024,No
9ea1a79c-a7ef-45a1-a433-144bca65776d,49,Male,66369,Unemployed,673,Married,38348.39,120747.17,2,482,02-10-2020,West,07-10-2024,No
31527fb0-5251-4310-a451-e8b3d1d70f5f,40,Female,59137,Unemployed,581,Widowed,29994.13,29786.55,1,342,04-08-2022,East,04-07-2024,Yes
b1d2d886-510e-418f-84f0-7998cc426fdf,50,Female,33615,Unemployed,692,Single,10409.15,88370.66,0,281,11-10-2021,West,27-04-2024,No
98f6e8ff-5cf1-4655-a686-6dd67e9565f5,20,Male,45253,Retired,588,Married,33667.6,36367.76,2,50,24-07-2024,West,24-09-2024,No
ffabc7a3-8da7-4901-9e2c-245bcbf2541f,35,Male,68196,Unemployed,677,Single,31545.6,141567.84,3,107,16-01-2022,West,03-11-2024,Yes
a46e3843-05cc-4281-b382-265be93e61a9,42,Female,52125,Student,681,Widowed,30520.99,152979.29,2,192,29-12-2021,East,19-11-2024,No
27b56327-ddb2-44da-a9fd-b3722d1bb474,59,Female,84789,Student,615,Married,24999.51,25630.32,4,137,12-02-2021,West,08-11-2024,No
6deaead2-aa82-4658-a615-641d01bd81ec,48,Male,55899,Employed,679,Married,26904.17,103697.27,3,238,30-09-2020,East,20-07-2024,Yes
8f50a28a-ab45-40dc-bd18-715070b2485f,20,Female,52880,Retired,663,Widowed,17387.68,163851.89,3,326,11-12-2023,South,19-06-2024,Yes
6d00c859-77f7-45dc-bd00-73a7b060788d,57,Male,45363,Employed,623,Divorced,26446.32,187551.79,2,95,08-03-2020,South,16-10-2024,Yes
7a8a2b45-a44a-42f0-8fdb-4bba6fd1ae12,63,Male,52003,Student,599,Married,10680.24,105135.98,4,265,02-05-2024,West,07-08-2024,No
4365849a-755d-4c35-8c5b-4c29d6856e36,41,Male,47712,Employed,551,Married,40453.55,190304.45,0,218,24-12-2023,South,01-04-2024,No
314286bc-2f11-42a5-ad35-8e6043b7bc0b,67,Male,60621,Student,667,Single,10103.07,109459.35,2,224,12-04-2022,East,26-01-2024,No
d013f350-7c98-4c8d-a85c-d77d23103630,49,Male,64350,Employed,571,Divorced,5163.35,81867.15,0,383,12-12-2023,South,24-02-2024,No
9e077933-15b6-47ba-955f-106db01d43ad,64,Female,38210,Unemployed,654,Single,22376.06,170399.61,2,109,11-07-2022,West,30-06-2024,No
19803924-d45d-4e68-87a6-6d3d8bfa4e2d,39,Female,30031,Employed,636,Single,33257.06,101131.63,0,58,05-04-2024,East,01-01-2025,No
b21eabfd-c7c0-4c3c-a08e-b76bb8577650,40,Female,22456,Unemployed,683,Divorced,22448.12,97020.99,2,210,10-05-2021,North,17-05-2024,Yes
26a85a02-f083-495a-b35c-9cfe3715b612,19,Female,57619,Unemployed,634,Divorced,14560.95,100610.94,3,445,20-11-2021,East,05-06-2024,No
7599d030-bbe3-46b3-bb75-59ca74b130e5,44,Male,33449,Retired,633,Widowed,28350.39,170123.08,1,267,06-05-2022,South,16-01-2024,No
803441ae-3731-452f-a9a8-24668ac6090a,59,Male,17706,Unemployed,686,Divorced,18003.11,167228.6,3,489,11-02-2024,North,10-03-2024,No
7273659a-a17d-4ba6-95a0-044adecad3d6,19,Male,55828,Unemployed,666,Married,46710.52,83686.4,0,385,06-01-2021,East,18-12-2024,No
df09ff57-5a41-4562-8a3d-459463c1f5e3,43,Male,87394,Employed,665,Divorced,46209.61,69993.47,4,187,12-06-2023,North,17-03-2024,No
21f98c5e-f351-4711-84d6-e5bd4a346b1b,34,Female,49908,Student,673,Widowed,25616.22,100925.96,3,254,08-03-2020,North,31-12-2024,No
31e340fb-4c7d-4c96-a650-abe925f0ee9f,57,Male,62577,Retired,573,Widowed,17066.32,116690.64,1,132,01-10-2021,North,10-04-2024,Yes
708e3961-74b9-49fe-8902-70f8cd8a6fd2,50,Male,51227,Unemployed,687,Widowed,37119.49,51475.76,0,351,31-03-2023,East,08-09-2024,No
c5b7db71-69cf-43a2-87b0-3048687f2055,26,Female,48516,Retired,680,Divorced,2798.93,159821.24,3,180,20-02-2022,South,30-01-2024,Yes
8b72321b-9b46-4bac-af5b-e2a05a27528e,60,Female,63786,Employed,599,Divorced,24263.68,99864.14,2,342,26-12-2020,East,24-05-2024,No
3686cc54-3aaa-4dcd-9c84-1c7630aa4e49,65,Female,45645,Unemployed,637,Single,17479.85,70138.88,4,145,04-02-2023,South,03-07-2024,Yes
d150d9ba-1e38-43d2-9f43-aede8058b2ff,56,Female,54010,Employed,648,Single,46106.26,25830.09,0,68,25-09-2020,East,01-06-2024,Yes
2f23067c-490e-4e2d-9002-605a18b55b21,46,Male,54825,Retired,643,Married,1588.15,51574.81,3,202,05-01-2023,East,02-06-2024,No
8f193583-070f-4696-87e0-88b7d7835954,59,Male,39978,Employed,666,Single,28087.93,190109.83,0,474,13-10-2024,East,25-11-2024,No
83618eda-f63a-481b-9f8f-f5cbd412ba76,43,Female,64880,Retired,721,Married,37292.52,64494.44,2,277,11-05-2021,South,24-01-2024,Yes
8a1b1ddb-a5ed-43f0-a0c2-d708268178d7,52,Male,47375,Employed,704,Widowed,24765.88,37927.56,1,269,09-06-2022,East,10-06-2024,No
477b9300-a9eb-4bce-b491-953c306acc0c,67,Male,38663,Retired,584,Single,5184.75,94831.19,3,382,29-04-2023,North,07-05-2024,No
530df216-a348-4e38-8772-e289735e5374,42,Male,58047,Student,681,Divorced,48650.61,64882.11,0,470,05-01-2022,East,16-04-2024,Yes
f1f42bad-713e-42d0-bed0-987a398b9b46,41,Female,36522,Employed,716,Single,26382.51,11856.05,0,104,26-12-2021,North,18-08-2024,No
cb475ca5-bf0d-46d7-b93a-df56fca2589e,30,Male,50422,Employed,669,Married,31095.13,68013.32,0,134,23-04-2022,West,02-07-2024,No
3ba48f1a-176b-40dc-8640-7debf54d8016,24,Female,49863,Student,704,Single,12593.88,111101.18,1,50,28-12-2023,West,12-09-2024,No
d71af332-b695-43ed-97e1-3bcf272a1422,53,Male,66288,Student,750,Widowed,24691.41,112583.91,0,388,10-12-2024,South,03-09-2024,No
a8aade78-3a8f-40ff-9d88-a5fa70d45ec5,62,Male,57120,Employed,701,Divorced,22028.33,74528.99,4,263,14-06-2021,South,25-02-2024,No
f6d75270-bac0-4ee2-8c77-1f52c1f8dbf3,37,Male,49624,Student,662,Married,4669.9,92224.04,4,16,28-03-2021,West,12-11-2024,No
0e7d503d-979d-430a-9575-a89b45280d2b,18,Female,62266,Unemployed,702,Divorced,6201.86,193275.99,0,480,08-02-2022,East,26-05-2024,Yes
e22f11b0-5e01-4c73-be65-fe6a065a0178,25,Male,70853,Retired,657,Divorced,42036.15,78582.95,4,225,05-07-2023,East,05-11-2024,Yes
c998734c-e74d-45b6-bb7c-9e044d2a7dce,63,Female,58367,Retired,651,Married,12751.18,55354.23,3,78,25-06-2021,East,14-02-2024,No
99f70b82-a8af-4c6d-ad80-8feea8b87270,33,Female,50155,Retired,632,Divorced,10552.96,52476.07,4,78,17-03-2020,West,24-01-2024,No
deccbf26-6a57-4f45-a570-1bfaa76b8be4,31,Female,30322,Unemployed,728,Divorced,25740.66,94264.1,0,90,03-11-2024,North,11-05-2024,No
059708ea-1046-4d85-9177-9c574f34f6fd,29,Male,34023,Student,609,Single,38668.61,153106.43,2,39,17-05-2021,South,11-04-2024,Yes
2f2e784d-db92-4042-b7fc-0e562d09b91f,68,Male,45421,Student,726,Divorced,4035.38,45167.7,3,82,12-01-2020,North,17-05-2024,Yes
8fabec6c-7b0e-43be-9019-96964e44a7b1,40,Male,40857,Employed,674,Divorced,29263.59,143312.74,1,271,17-12-2022,West,03-07-2024,No
3b2aae24-15a7-42a4-8818-2e5570b26ba8,32,Male,47195,Student,580,Divorced,6841.31,9124.22,0,98,25-09-2022,North,16-12-2024,No
7063b8f7-5a0d-4cba-9bac-1f13490dd214,45,Female,50849,Employed,668,Divorced,2786.59,86691.93,1,412,08-12-2022,East,12-05-2024,Yes
5cdf9b9c-906c-4dca-939e-8ba8b966b50b,51,Female,57945,Unemployed,544,Married,3584.45,156293.69,2,217,16-04-2020,East,09-12-2024,No
a8c08116-ad9e-434a-956e-ba13129370a2,19,Female,48942,Retired,681,Widowed,41874.04,71052.93,1,222,23-12-2020,North,16-12-2024,No
0d3abd26-b135-48e8-9590-c2673b50c50a,49,Male,57297,Retired,694,Single,6780.65,114928.73,0,331,20-05-2020,West,29-12-2024,No
226848e3-6dc6-43bb-91d6-e3ca7050c66f,40,Female,50967,Retired,620,Divorced,3212.42,44970.95,0,275,14-12-2020,North,28-08-2024,No
6af866af-0b3c-4d7a-b379-6db1dfebf52f,39,Male,20368,Student,656,Divorced,22457.09,149689.1,2,409,11-01-2024,East,15-12-2024,No
9681ef09-fae3-4d42-9109-7a91e3ea5836,68,Female,35909,Employed,747,Married,42355.68,15194.43,0,302,06-08-2023,East,25-08-2024,No
4f0510a4-c219-4143-9c11-c8f8ee37420d,42,Male,47838,Employed,624,Widowed,13858.01,171245.82,2,216,24-04-2020,West,07-04-2024,No
8881130c-8eaf-403c-83f0-1cfa1089ad68,39,Male,31854,Unemployed,597,Divorced,21663.92,43648.3,2,342,02-05-2020,North,03-01-2025,No
7ec988aa-9a86-410e-8d8a-7aa1e59ff32a,39,Female,58998,Student,724,Married,2956.2,175507.62,0,86,07-05-2022,East,16-06-2024,No
e579b0c9-3efc-4944-8db1-d7e5602d3041,66,Female,72961,Unemployed,748,Single,23004.85,73743.2,4,297,10-12-2020,East,29-12-2024,No
faef7b34-ed41-4d73-91ec-82f62c9fe9bd,69,Female,68281,Employed,650,Single,29303.04,145923.3,2,56,15-02-2021,North,01-04-2024,No
33ee9eb1-4841-406f-973d-8a74c01ee0b8,59,Female,46798,Employed,700,Divorced,28974.45,67248.93,0,119,01-03-2020,North,06-11-2024,No
6798a3fb-a523-473b-b90e-ea2b9855ef9b,23,Male,72360,Retired,717,Divorced,17288.91,181652.78,4,209,13-06-2020,South,23-10-2024,No
b8bfb73d-599b-470d-b88e-c1c0b21284b1,32,Female,52230,Student,612,Widowed,16461.13,29694.24,2,436,03-06-2024,West,01-10-2024,No
0c23ac7d-ed48-4355-9b04-e209b89ebfcf,60,Female,44943,Employed,625,Widowed,6224.56,39811.36,4,219,18-05-2023,West,16-08-2024,Yes
0841a04a-d40d-49e3-aeb6-7d3f761b93e9,54,Female,40798,Retired,711,Divorced,18973.12,101140.87,3,385,24-08-2023,North,20-08-2024,Yes
8753b433-6954-468c-9c39-67a73429f843,50,Male,45462,Student,734,Married,5875.24,20978,3,429,03-12-2024,West,12-05-2024,No
595b1750-797d-4218-a06d-247d257aaf18,25,Male,44177,Unemployed,678,Widowed,38563.2,43216.14,4,163,26-02-2021,East,18-03-2024,No
cb0f37e9-8f4c-4033-9dff-1ea5add0f35b,61,Female,52556,Student,606,Divorced,48347.44,189034.44,2,19,23-03-2023,North,06-01-2025,No
c914f493-4e46-42a7-848b-c43bad71ee3e,61,Male,52408,Student,749,Widowed,48533.65,195415.48,0,424,02-11-2024,North,09-04-2024,No
442cda32-fe33-4574-bbe4-b586fb489776,22,Female,50045,Employed,623,Divorced,43388.48,78370.57,1,362,18-01-2022,North,13-07-2024,No
4223bb03-0eff-4a13-ab67-c439fa8fd9c6,56,Male,56554,Employed,633,Single,30438.82,185040.77,0,166,26-10-2021,South,24-09-2024,No
708adea5-969f-4ee5-8c40-dc07a2239c7a,21,Male,67859,Student,667,Divorced,35342.42,111240.81,1,270,30-09-2021,West,22-07-2024,Yes
0c9bf861-9cc9-4170-8477-d88c200f283d,23,Male,64243,Employed,727,Single,14975.08,57599.78,1,86,28-01-2022,South,15-02-2024,No
63bc0981-8d20-4bd2-a668-2e62b1f72b7e,62,Male,27726,Employed,692,Widowed,31907.75,141967.75,2,266,10-11-2022,East,09-11-2024,No
aff09fb2-d3ce-47b1-af9f-c15746c79004,49,Female,11691,Employed,670,Divorced,23326.83,133485.85,4,480,30-05-2020,West,12-09-2024,Yes
5cd99ccc-0857-4088-8fcd-063fdd578f18,69,Female,64014,Retired,673,Widowed,24618.85,197879.44,0,497,29-01-2022,South,17-05-2024,No
c5683987-2736-489b-87b1-812ada63c763,47,Female,29496,Retired,652,Single,38131.05,56684.22,4,140,09-05-2021,North,05-03-2024,No
222f3819-3f9b-409f-88bd-2081fcf30aae,64,Male,46628,Student,677,Divorced,14814,136051.6,3,76,24-02-2020,South,24-09-2024,Yes
8ddb07bc-376d-4f27-9a5f-e8eb5e50e611,52,Female,32448,Employed,523,Widowed,16583.94,15144.63,2,464,14-12-2021,North,19-07-2024,Yes
beffbe65-128a-42c2-9e54-c8fcf5335a84,57,Female,22970,Retired,635,Single,46307.45,27160.98,2,237,01-03-2021,South,25-06-2024,No
aa181a3e-e8a0-4ffb-a579-1ce0df3cbaad,69,Female,58121,Student,662,Widowed,3754.99,5764.08,3,172,01-12-2023,South,25-04-2024,No
b7c25617-fe6f-4b3e-bee5-8e9524e6d2b9,33,Male,61387,Employed,592,Married,24796.08,199894.83,0,24,10-09-2023,South,26-10-2024,Yes
8a547f5d-7dbf-4837-bdb8-87e1f84d6c41,30,Male,41352,Unemployed,669,Single,45727.24,161443.37,3,241,16-05-2023,North,10-01-2024,Yes
c1f7f074-4a54-41a4-b031-4b1227c05ba9,67,Male,11134,Employed,639,Single,30907.79,158410.99,0,204,20-08-2024,South,21-05-2024,No
8c0343e2-2320-415f-b930-3b9700b396e6,59,Female,41806,Employed,737,Single,27773.95,104396.58,1,358,11-11-2023,West,28-07-2024,No
c9ce1332-995e-4ca4-b09d-418b0c3b566c,47,Female,55877,Retired,728,Divorced,13237.46,63513.08,2,39,22-09-2020,West,30-04-2024,No
22d1c328-c652-4a5e-9e46-766883696ced,36,Female,27816,Student,626,Divorced,17820.5,34496.54,0,368,15-05-2024,West,15-10-2024,Yes
7f3a9217-2b00-43c4-8093-c8fa02f9ca63,34,Male,52750,Student,642,Divorced,42750.37,60511.57,4,347,15-07-2023,North,17-06-2024,No
69c01958-cdc3-4012-8d6f-edab315651ca,36,Male,49770,Retired,646,Married,28401.69,78314.39,4,340,07-05-2022,North,13-03-2024,No
0dc38878-5f01-43d0-b3b0-af3593daed8e,45,Female,58689,Employed,627,Married,26222.37,152480.47,2,436,15-04-2022,West,24-07-2024,No
9dd4ed76-f4c9-4fae-a87f-d0225fd3183b,43,Male,51793,Unemployed,659,Single,5879.41,110234.05,3,325,24-03-2022,West,24-11-2024,No
87121235-fd91-47a2-b852-7d51db2a9231,54,Male,35403,Employed,612,Married,1785.38,20109.31,3,495,03-12-2022,West,10-02-2024,No
57437b50-b1c1-4e68-8a47-c305121402ea,43,Male,67948,Employed,593,Widowed,48220.57,8515.66,0,305,16-06-2023,East,25-07-2024,No
edcc48ae-ca95-417c-8af5-be1c5edb70d3,40,Male,47622,Unemployed,681,Single,19472.32,24954.78,3,458,18-01-2021,West,06-04-2024,No
856ed713-f229-462f-9786-77f8d476e165,26,Female,49590,Retired,681,Single,30557.44,85047.25,2,422,14-07-2020,South,11-09-2024,No
8de24535-fa33-4715-9e8e-28e56a52ec7b,29,Male,36000,Student,609,Widowed,4906.04,186972.62,0,339,18-05-2022,East,23-03-2024,No
264e87ca-35d4-4cfd-b0fb-a1305acb50a1,18,Male,43350,Retired,694,Single,34472.6,129293.48,1,229,23-12-2020,East,26-11-2024,No
9cde10c0-045f-491c-a4ee-79b7607f8887,18,Male,36727,Retired,618,Married,46695.77,161356.05,3,386,24-05-2020,North,23-10-2024,No
0c93c66e-1fca-4905-a5ec-859c784223ec,64,Male,47405,Employed,662,Divorced,29207.6,95943.05,3,488,19-05-2021,South,18-11-2024,Yes
a1263bc1-c3d8-43ca-9529-e566a71fda80,51,Female,75675,Student,691,Widowed,7179.65,75524.89,0,156,02-11-2020,North,24-02-2024,No
5b602fa4-7c26-4e7e-9374-48fed9c81b37,49,Female,29421,Student,648,Married,29504.35,26138.07,4,268,24-08-2022,North,17-03-2024,Yes
361bb6e1-36ea-4be8-8a46-95bdc4158dcc,65,Male,25796,Retired,672,Widowed,38551.01,175806.94,3,301,27-11-2022,South,09-11-2024,No
810dcbfc-89fc-42c0-9e91-d16823f3b1bd,42,Male,72067,Unemployed,624,Widowed,20914.41,157716.21,2,308,28-06-2020,North,08-11-2024,Yes
48c3e775-fa70-4ac6-a237-5223e686b19d,57,Male,46860,Retired,640,Single,44112.05,37783.03,3,152,11-01-2023,South,18-02-2024,No
bcd01cf6-43bc-415c-b450-80060b0b722d,62,Male,39963,Unemployed,639,Single,32785.46,104890.81,1,490,08-03-2020,South,14-02-2024,No
05373e5a-150b-424b-bf7b-f891889fc967,18,Male,65598,Student,612,Married,45063.2,100038.09,3,434,05-05-2021,North,29-11-2024,No
f02161a8-4c55-4e71-bf37-9f7706044de5,33,Male,40915,Retired,641,Widowed,31551.76,126892.85,4,244,21-07-2024,West,21-01-2024,No
bfb700b5-166f-41de-82b1-2bd170bbd21a,56,Female,77390,Employed,572,Single,7433.11,189506.44,3,124,31-05-2022,North,30-11-2024,No
09ec9e0c-82c4-46a8-8637-b0d60db62de0,22,Male,60168,Retired,625,Single,16174.89,118055.43,0,374,12-11-2023,East,12-09-2024,No
ee0ce4bf-358a-41c0-9567-badbd6a69b18,39,Female,42681,Student,635,Widowed,10887.95,110342.37,3,99,22-10-2024,North,17-05-2024,No
8f52430c-458e-4e6a-99ed-1f03bfdd7ed4,46,Female,82359,Employed,637,Married,45532.5,14812.97,4,217,28-03-2024,South,04-06-2024,Yes
a9f47997-49fd-40b2-986f-812e8f151873,20,Male,40914,Employed,637,Married,38259.6,17266.96,0,173,24-11-2021,East,12-04-2024,No
c2927e70-025c-4534-b825-9a1aaa30e313,29,Female,61131,Unemployed,646,Widowed,34143.52,41532.62,2,490,27-05-2024,South,18-12-2024,No
1d6bb8d1-c512-449c-8f75-fdc4cb000bc3,43,Female,54489,Employed,673,Married,15747.35,11331.8,0,93,17-08-2024,West,13-02-2024,Yes
3247d66a-c615-4ad7-9bf4-bce326fa8886,33,Female,69526,Employed,693,Single,10018.19,149953.81,1,86,07-10-2022,West,29-07-2024,No
da3e8048-19fd-44cb-8c3e-ee26d67a0865,68,Female,73422,Retired,617,Widowed,38066.1,146049.41,0,170,05-10-2024,East,03-07-2024,No
a91a0f2f-4910-46a4-a549-4dc20be47ef2,54,Female,50480,Student,589,Single,24233.74,31530.97,2,14,12-03-2022,West,19-08-2024,No
acd20dde-5012-443d-9899-233aa1969a49,39,Female,38698,Unemployed,597,Divorced,12063.69,168035.39,3,494,21-05-2021,West,30-01-2024,No
f524538b-477e-41f4-8da9-05e971c7bdb3,46,Male,56899,Retired,625,Divorced,31214.48,35183.28,0,87,12-10-2022,North,10-07-2024,No
0d93a5b1-6df4-453a-8dea-a16ed796760b,31,Female,39834,Employed,632,Married,2976.36,63729.24,0,100,29-07-2020,North,13-08-2024,Yes
a105e3ba-f215-4c25-b96e-cd7279ef059a,45,Female,80200,Employed,611,Divorced,16982.34,53550.5,0,96,15-10-2023,West,16-11-2024,Yes
7f5c8b3b-0b2a-4ebd-b0c3-fec7098fd65b,22,Female,52048,Unemployed,585,Single,23959.29,77599.88,0,279,22-10-2024,West,22-05-2024,No
2e56ecbf-57da-4cdd-9199-3b37f307ef31,64,Male,44520,Student,627,Divorced,8249.96,54659.43,2,113,24-04-2021,North,05-11-2024,Yes
f83679ca-71f0-4180-bccd-af0cf280d25c,66,Female,52770,Unemployed,659,Single,49248.07,100345.43,4,461,13-01-2020,West,11-01-2024,Yes
3edbb7f0-ff96-4625-a821-5e9b4ac9f5f7,47,Male,29793,Retired,679,Married,11245.77,84444.54,4,496,01-06-2020,West,12-08-2024,No
f8587b1d-916b-474c-887b-388c4203e9f6,63,Female,35425,Unemployed,622,Married,7387.3,197381.05,0,348,30-10-2021,South,31-03-2024,No
241db19b-c897-4729-a2bd-db44532df694,69,Male,68006,Employed,629,Single,10973.21,15905.64,2,184,09-03-2021,West,22-11-2024,No
1e3f9bb3-b5be-497f-832d-946e1499484a,22,Male,40146,Retired,603,Divorced,38684,32725.37,2,63,06-05-2022,East,03-07-2024,No
21c0fb5d-820f-41ff-bc6a-fc34310255e2,29,Female,34296,Employed,648,Married,21849.78,15301.05,0,397,21-08-2020,South,15-01-2024,No
0af32a81-d827-4a2e-9e4f-c01ab11008cf,33,Female,58049,Student,607,Widowed,28705.38,127039.03,1,487,12-04-2020,East,14-11-2024,No
02e5c33b-c8ab-453b-ac6f-6afbf1a2568d,43,Male,67785,Employed,678,Married,2029.45,15629.31,0,220,03-04-2024,West,09-02-2024,No
35bbe7d5-7b16-4c95-b9c1-fe457162fcef,43,Female,60784,Employed,560,Divorced,2687.13,168105.75,1,104,06-09-2021,North,29-04-2024,No
e32d7a19-8af3-4e6a-accd-f2999e210b6b,65,Male,64940,Unemployed,632,Widowed,22845.45,104828.03,0,232,24-11-2020,South,06-05-2024,No
e48ee4f1-36b6-417c-b0ac-88d690fdc5ff,38,Male,38648,Employed,665,Divorced,41016.11,107766.49,1,18,23-06-2023,North,18-10-2024,No
e9d7734d-54c8-4dc4-ac10-579e3f39b31d,56,Male,28672,Retired,659,Single,44376.71,114510.93,1,62,30-08-2021,South,22-09-2024,Yes
09d2d4d6-bd21-485e-81c8-4d7d0c432b8f,53,Male,72520,Retired,784,Widowed,5248.62,38308.67,0,86,27-01-2021,North,29-10-2024,No
5a377bde-1af8-47de-9f01-5ea5cd00681e,50,Male,45159,Student,667,Divorced,27379.79,43549.61,1,215,30-04-2022,South,18-06-2024,No
6e4de7c4-d4ae-4ff3-b342-11661b5e46be,47,Female,46237,Retired,599,Widowed,45748.25,67169.38,3,325,29-12-2024,South,06-01-2025,No
